cust_id;age;gender;city;loyalty_segment;preferred_channel;registration_date
456;35;FEMALE;Abu Dhabi;Silver;Mobileapp;29/09/2022
457;45;MALE;Dubai;Silver;Store;17/09/2024
458;30;MALE;Dubai;Gold;Mobileapp;26/07/2021
459;18;FEMALE;Sharjah;Silver;Website;28/09/2024
460;50;MALE;Dubai;Platinum;Store;07/08/2023
461;35;FEMALE;Dubai;Gold;Store;14/04/2021
462;35;MALE;Dubai;Gold;Website;24/07/2025
463;20;MALE;Sharjah;Silver;Website;30/11/2023
464;35;MALE;Sharjah;Gold;Mobileapp;13/11/2023
465;25;MALE;Dubai;Silver;Mobileapp;29/06/2024
466;35;FEMALE;Dubai;Gold;Website;17/10/2021
467;20;FEMALE;Abu Dhabi;Silver;Mobileapp;10/05/2024
468;35;MALE;Dubai;Gold;Website;24/03/2024
469;60;FEMALE;Abu Dhabi;Silver;Store;21/07/2022
470;18;MALE;Dubai;Silver;Amazon.Ae;04/02/2024
471;55;MALE;Dubai;Silver;Store;07/07/2024
472;25;MALE;Abu Dhabi;Silver;Store;22/08/2023
473;45;FEMALE;Dubai;Gold;Mobileapp;08/05/2024
474;40;FEMALE;Sharjah;Silver;Store;18/04/2023
475;30;FEMALE;Dubai;Silver;Store;25/05/2024
476;35;FEMALE;Dubai;Silver;Store;15/02/2022
477;45;FEMALE;Sharjah;Silver;Website;02/05/2025
478;25;FEMALE;Dubai;Silver;Noon;01/06/2023
479;25;FEMALE;Abu Dhabi;Gold;Website;15/02/2024
480;35;FEMALE;Dubai;Silver;Website;05/06/2023
481;40;MALE;Abu Dhabi;Silver;Store;28/02/2022
482;40;MALE;Abu Dhabi;Silver;Store;20/05/2024
483;40;MALE;Dubai;Silver;Store;04/06/2021
484;25;MALE;Sharjah;Silver;Store;10/07/2024
485;40;FEMALE;Abu Dhabi;Silver;Store;11/03/2025
486;20;MALE;Dubai;Gold;Store;31/05/2021
487;30;FEMALE;Abu Dhabi;Silver;Store;31/07/2021
488;18;MALE;Abu Dhabi;Silver;Mobileapp;30/04/2024
489;25;MALE;Dubai;Silver;Amazon.Ae;31/05/2023
490;25;MALE;Dubai;Gold;Amazon.Ae;25/01/2023
491;25;FEMALE;Dubai;Platinum;Website;27/01/2024
492;35;MALE;Dubai;Silver;Store;25/06/2022
493;25;MALE;Abu Dhabi;Platinum;Mobileapp;02/12/2022
494;25;FEMALE;Dubai;Silver;Store;21/06/2021
495;20;FEMALE;Sharjah;Silver;Website;06/01/2022
496;25;MALE;Dubai;Silver;Mobileapp;29/09/2025
497;20;MALE;Dubai;Silver;Mobileapp;24/03/2024
498;18;MALE;Abu Dhabi;Silver;Noon;09/03/2024
499;35;FEMALE;Abu Dhabi;Silver;Mobileapp;02/07/2023
500;35;MALE;Abu Dhabi;Silver;Website;13/03/2023
501;35;MALE;Dubai;Silver;Store;13/09/2021
502;30;MALE;Dubai;Silver;Amazon.Ae;17/09/2023
503;25;MALE;Dubai;Silver;Store;07/11/2022
504;45;FEMALE;Sharjah;Gold;Amazon.Ae;28/07/2025
505;30;MALE;Dubai;Silver;Store;14/05/2023
506;30;MALE;Sharjah;Gold;Store;20/02/2022
507;18;MALE;Abu Dhabi;Gold;Mobileapp;25/11/2021
508;25;MALE;Dubai;Silver;Store;02/11/2024
509;25;MALE;Abu Dhabi;Silver;Mobileapp;07/07/2023
510;25;FEMALE;Sharjah;Silver;Store;13/07/2024
511;30;FEMALE;Sharjah;Silver;Amazon.Ae;14/04/2025
512;30;FEMALE;Dubai;Silver;Website;08/03/2024
513;35;FEMALE;Dubai;Silver;Website;20/08/2023
514;40;FEMALE;Dubai;Silver;Store;04/04/2023
515;40;MALE;Dubai;Gold;Store;09/06/2025
516;35;FEMALE;Abu Dhabi;Silver;Mobileapp;16/03/2025
517;55;FEMALE;Sharjah;Gold;Store;06/09/2021
518;18;FEMALE;Dubai;Silver;Store;15/01/2023
519;20;MALE;Abu Dhabi;Gold;Website;04/11/2021
520;18;MALE;Abu Dhabi;Silver;Website;27/07/2022
521;35;FEMALE;Dubai;Silver;Store;27/05/2024
522;45;FEMALE;Dubai;Platinum;Store;09/03/2023
523;20;FEMALE;Abu Dhabi;Gold;Store;28/09/2023
524;50;MALE;Sharjah;Silver;Amazon.Ae;31/01/2023
525;18;MALE;Abu Dhabi;Silver;Store;27/05/2025
526;50;MALE;Dubai;Gold;Noon;20/10/2021
527;25;FEMALE;Dubai;Gold;Store;14/02/2022
528;20;MALE;Dubai;Silver;Store;17/07/2021
529;30;MALE;Abu Dhabi;Silver;Website;21/03/2021
530;25;FEMALE;Abu Dhabi;Gold;Store;09/11/2024
531;25;MALE;Dubai;Silver;Website;17/05/2021
532;25;FEMALE;Sharjah;Gold;Amazon.Ae;01/08/2021
533;40;MALE;Abu Dhabi;Silver;Store;11/09/2022
534;30;FEMALE;Abu Dhabi;Platinum;Mobileapp;18/08/2023
535;25;FEMALE;Sharjah;Gold;Store;15/05/2024
536;35;FEMALE;Dubai;Gold;Store;15/08/2025
537;35;FEMALE;Sharjah;Silver;Store;02/03/2024
538;25;MALE;Dubai;Silver;Amazon.Ae;15/06/2021
539;25;MALE;Dubai;Silver;Store;07/03/2025
540;20;MALE;Sharjah;Gold;Amazon.Ae;06/03/2022
541;20;FEMALE;Sharjah;Gold;Website;18/04/2024
542;35;FEMALE;Abu Dhabi;Silver;Store;01/05/2021
543;20;MALE;Abu Dhabi;Gold;Website;12/04/2024
544;30;FEMALE;Abu Dhabi;Gold;Mobileapp;27/11/2021
545;35;MALE;Sharjah;Silver;Mobileapp;28/12/2023
546;20;FEMALE;Dubai;Silver;Website;19/09/2025
547;30;FEMALE;Sharjah;Gold;Amazon.Ae;07/03/2024
548;25;MALE;Dubai;Silver;Store;24/08/2024
549;55;MALE;Dubai;Gold;Amazon.Ae;15/09/2024
550;30;MALE;Dubai;Silver;Mobileapp;15/06/2024
551;40;FEMALE;Abu Dhabi;Platinum;Mobileapp;03/04/2025
552;30;MALE;Sharjah;Silver;Mobileapp;05/01/2024
553;18;MALE;Abu Dhabi;Silver;Website;20/03/2024
554;35;MALE;Sharjah;Silver;Website;12/09/2022
555;55;MALE;Dubai;Silver;Website;16/08/2025
556;35;MALE;Abu Dhabi;Silver;Store;01/09/2024
557;40;FEMALE;Sharjah;Silver;Website;06/02/2021
558;45;MALE;Abu Dhabi;Platinum;Store;22/08/2023
559;20;FEMALE;Abu Dhabi;Platinum;Store;25/04/2023
560;20;FEMALE;Abu Dhabi;Silver;Store;09/08/2025
561;35;MALE;Sharjah;Gold;Store;24/02/2024
562;25;MALE;Sharjah;Silver;Store;08/03/2023
563;40;FEMALE;Dubai;Gold;Amazon.Ae;02/07/2025
564;50;FEMALE;Sharjah;Gold;Store;13/10/2021
565;25;MALE;Dubai;Silver;Mobileapp;17/06/2024
566;20;MALE;Dubai;Gold;Store;06/06/2023
567;40;MALE;Sharjah;Gold;Store;26/06/2025
568;25;FEMALE;Dubai;Silver;Store;08/08/2021
569;40;MALE;Sharjah;Platinum;Store;28/10/2023
570;25;MALE;Dubai;Platinum;Website;04/08/2021
571;35;FEMALE;Dubai;Silver;Website;12/11/2022
572;18;FEMALE;Dubai;Gold;Store;29/05/2025
573;35;MALE;Dubai;Platinum;Website;20/10/2021
574;30;MALE;Abu Dhabi;Silver;Amazon.Ae;12/04/2025
575;30;FEMALE;Dubai;Silver;Store;16/02/2025
576;20;MALE;Dubai;Silver;Store;12/02/2021
577;35;MALE;Dubai;Gold;Website;23/08/2024
578;45;FEMALE;Dubai;Gold;Store;22/01/2024
579;20;MALE;Abu Dhabi;Silver;Noon;26/05/2025
580;18;FEMALE;Dubai;Platinum;Website;16/07/2024
581;18;FEMALE;Abu Dhabi;Gold;Website;03/07/2025
582;35;MALE;Sharjah;Gold;Store;24/11/2022
583;35;MALE;Abu Dhabi;Silver;Website;23/05/2024
584;30;FEMALE;Sharjah;Silver;Store;17/08/2023
585;20;FEMALE;Dubai;Gold;Amazon.Ae;24/04/2021
586;25;FEMALE;Dubai;Silver;Website;23/04/2024
587;30;FEMALE;Sharjah;Gold;Store;10/07/2023
588;30;MALE;Abu Dhabi;Gold;Website;23/02/2024
589;60;FEMALE;Abu Dhabi;Silver;Store;03/02/2024
590;20;MALE;Abu Dhabi;Gold;Store;25/08/2021
591;35;MALE;Dubai;Silver;Website;15/10/2022
592;25;MALE;Dubai;Silver;Website;07/06/2021
593;25;MALE;Abu Dhabi;Silver;Website;06/02/2025
594;35;FEMALE;Abu Dhabi;Silver;Store;27/06/2023
595;35;MALE;Dubai;Silver;Website;09/03/2025
596;60;MALE;Sharjah;Gold;Store;19/08/2023
597;20;MALE;Dubai;Gold;Website;21/07/2024
598;20;FEMALE;Dubai;Silver;Website;03/05/2023
599;35;FEMALE;Sharjah;Gold;Website;15/02/2024
600;30;MALE;Abu Dhabi;Silver;Amazon.Ae;05/06/2023
601;25;MALE;Abu Dhabi;Silver;Amazon.Ae;17/05/2025
602;18;MALE;Dubai;Gold;Noon;09/04/2025
603;18;FEMALE;Dubai;Gold;Noon;01/03/2021
604;45;FEMALE;Abu Dhabi;Gold;Mobileapp;05/02/2022
605;20;MALE;Dubai;Silver;Noon;08/04/2023
606;25;FEMALE;Sharjah;Gold;Amazon.Ae;18/04/2024
607;20;MALE;Sharjah;Gold;Mobileapp;09/06/2024
608;25;FEMALE;Sharjah;Platinum;Store;21/04/2022
609;18;MALE;Dubai;Silver;Store;17/10/2022
610;30;MALE;Abu Dhabi;Silver;Mobileapp;25/04/2023
611;18;MALE;Dubai;Gold;Website;13/07/2023
612;40;MALE;Dubai;Platinum;Mobileapp;22/06/2024
613;20;FEMALE;Dubai;Silver;Store;05/06/2025
614;30;MALE;Dubai;Silver;Store;30/09/2022
615;45;FEMALE;Sharjah;Silver;Mobileapp;11/10/2022
616;35;FEMALE;Dubai;Silver;Amazon.Ae;11/05/2025
617;30;MALE;Dubai;Silver;Store;01/08/2021
618;25;MALE;Sharjah;Silver;Amazon.Ae;18/06/2025
619;25;MALE;Dubai;Silver;Mobileapp;22/01/2025
620;35;FEMALE;Abu Dhabi;Silver;Store;17/09/2023
621;60;MALE;Dubai;Silver;Store;15/03/2023
622;35;MALE;Dubai;Silver;Store;08/05/2021
623;30;MALE;Sharjah;Silver;Store;10/08/2023
624;35;FEMALE;Dubai;Platinum;Website;05/08/2021
625;30;MALE;Abu Dhabi;Silver;Store;12/12/2022
626;18;MALE;Dubai;Gold;Store;20/01/2021
627;30;MALE;Dubai;Silver;Mobileapp;10/05/2025
628;55;MALE;Dubai;Platinum;Website;20/12/2023
629;20;FEMALE;Dubai;Silver;Website;06/11/2022
630;35;MALE;Dubai;Silver;Store;15/12/2022
631;20;FEMALE;Abu Dhabi;Silver;Mobileapp;09/01/2023
632;30;FEMALE;Dubai;Gold;Amazon.Ae;27/02/2024
633;18;FEMALE;Dubai;Silver;Website;11/07/2022
634;30;FEMALE;Dubai;Silver;Amazon.Ae;16/07/2021
635;40;MALE;Sharjah;Silver;Mobileapp;25/07/2023
636;25;MALE;Sharjah;Gold;Mobileapp;24/02/2025
637;35;FEMALE;Abu Dhabi;Silver;Mobileapp;09/11/2022
638;40;MALE;Sharjah;Silver;Store;19/05/2022
639;50;FEMALE;Dubai;Silver;Store;24/06/2024
640;20;MALE;Dubai;Silver;Store;08/01/2023
641;25;FEMALE;Abu Dhabi;Gold;Store;03/03/2023
642;20;FEMALE;Abu Dhabi;Silver;Store;07/07/2024
643;60;MALE;Dubai;Silver;Amazon.Ae;02/10/2024
644;50;MALE;Dubai;Gold;Store;16/07/2021
645;30;FEMALE;Sharjah;Gold;Noon;05/02/2024
646;40;FEMALE;Sharjah;Silver;Website;20/02/2023
647;30;MALE;Dubai;Gold;Store;14/01/2023
648;35;FEMALE;Abu Dhabi;Silver;Website;25/06/2025
649;18;MALE;Dubai;Silver;Store;29/03/2024
650;40;MALE;Dubai;Platinum;Noon;26/02/2022
651;20;FEMALE;Dubai;Platinum;Mobileapp;19/06/2025
652;40;FEMALE;Dubai;Silver;Store;15/05/2024
653;40;FEMALE;Dubai;Silver;Amazon.Ae;29/08/2024
654;35;FEMALE;Sharjah;Silver;Mobileapp;08/03/2022
655;18;MALE;Dubai;Silver;Store;15/07/2023
656;25;FEMALE;Abu Dhabi;Silver;Website;23/08/2021
657;25;MALE;Dubai;Silver;Website;23/11/2021
658;25;MALE;Dubai;Platinum;Store;23/07/2023
659;18;MALE;Sharjah;Gold;Mobileapp;24/04/2022
660;50;MALE;Abu Dhabi;Silver;Store;04/03/2022
661;30;MALE;Sharjah;Silver;Website;28/10/2022
662;25;MALE;Sharjah;Silver;Store;29/01/2024
663;25;MALE;Dubai;Silver;Noon;15/06/2024
664;25;MALE;Dubai;Silver;Mobileapp;05/02/2024
665;35;FEMALE;Sharjah;Gold;Store;08/05/2023
666;30;MALE;Sharjah;Silver;Store;19/10/2024
667;50;MALE;Abu Dhabi;Gold;Store;04/10/2022
668;30;FEMALE;Abu Dhabi;Gold;Mobileapp;22/03/2023
669;60;FEMALE;Abu Dhabi;Silver;Store;25/02/2025
670;45;FEMALE;Dubai;Silver;Mobileapp;03/12/2023
671;20;MALE;Abu Dhabi;Gold;Amazon.Ae;29/07/2022
672;50;FEMALE;Sharjah;Platinum;Website;02/01/2024
673;20;MALE;Abu Dhabi;Gold;Store;18/09/2025
674;40;MALE;Dubai;Silver;Store;16/10/2023
675;25;MALE;Dubai;Silver;Website;11/07/2025
676;45;FEMALE;Dubai;Silver;Website;20/08/2024
677;45;MALE;Dubai;Platinum;Website;26/10/2023
678;40;MALE;Sharjah;Gold;Website;31/05/2025
679;40;MALE;Dubai;Gold;Store;14/03/2023
680;25;FEMALE;Dubai;Silver;Amazon.Ae;04/10/2024
681;18;FEMALE;Dubai;Gold;Store;04/02/2022
682;25;MALE;Abu Dhabi;Silver;Website;18/08/2022
683;20;FEMALE;Abu Dhabi;Silver;Mobileapp;27/12/2024
684;35;MALE;Dubai;Silver;Store;15/05/2025
685;25;FEMALE;Dubai;Platinum;Mobileapp;05/02/2024
686;55;MALE;Dubai;Gold;Mobileapp;27/04/2021
687;35;FEMALE;Abu Dhabi;Silver;Website;18/01/2022
688;40;MALE;Dubai;Gold;Store;09/05/2023
689;20;FEMALE;Sharjah;Silver;Store;23/03/2021
690;45;MALE;Dubai;Silver;Store;12/04/2023
691;50;MALE;Dubai;Silver;Store;23/05/2023
692;30;MALE;Abu Dhabi;Silver;Noon;15/10/2022
693;35;MALE;Dubai;Silver;Website;04/01/2023
694;40;MALE;Abu Dhabi;Silver;Store;04/12/2024
695;20;FEMALE;Dubai;Gold;Amazon.Ae;11/03/2021
696;30;MALE;Abu Dhabi;Silver;Mobileapp;22/01/2022
697;25;FEMALE;Abu Dhabi;Gold;Store;08/06/2022
698;20;FEMALE;Sharjah;Silver;Store;24/10/2021
699;25;FEMALE;Dubai;Gold;Store;09/09/2022
700;18;FEMALE;Dubai;Gold;Noon;20/12/2022
701;18;FEMALE;Dubai;Gold;Website;25/12/2023
702;20;MALE;Sharjah;Silver;Amazon.Ae;18/05/2025
703;55;FEMALE;Sharjah;Gold;Store;27/06/2021
704;30;MALE;Dubai;Silver;Amazon.Ae;29/10/2023
705;55;FEMALE;Dubai;Gold;Store;28/03/2024
706;25;FEMALE;Dubai;Silver;Noon;11/01/2021
707;25;MALE;Dubai;Silver;Amazon.Ae;24/02/2023
708;30;MALE;Dubai;Silver;Store;15/02/2022
709;25;MALE;Dubai;Gold;Mobileapp;11/06/2023
710;20;FEMALE;Abu Dhabi;Silver;Mobileapp;30/08/2022
711;35;FEMALE;Sharjah;Platinum;Amazon.Ae;04/06/2021
712;20;MALE;Sharjah;Platinum;Store;14/05/2024
713;35;FEMALE;Dubai;Gold;Website;13/02/2024
714;35;FEMALE;Abu Dhabi;Silver;Amazon.Ae;03/11/2024
715;20;MALE;Sharjah;Gold;Mobileapp;22/08/2022
716;18;MALE;Dubai;Silver;Store;04/04/2023
717;40;FEMALE;Abu Dhabi;Silver;Mobileapp;29/09/2025
718;30;FEMALE;Dubai;Platinum;Store;16/12/2021
719;18;FEMALE;Dubai;Platinum;Mobileapp;27/01/2024
720;60;MALE;Dubai;Platinum;Store;01/08/2023
721;18;MALE;Dubai;Silver;Store;19/01/2021
722;35;MALE;Abu Dhabi;Silver;Website;09/11/2021
723;60;MALE;Dubai;Silver;Store;16/07/2023
724;20;MALE;Dubai;Silver;Website;12/06/2022
725;20;FEMALE;Dubai;Silver;Website;11/07/2022
726;20;MALE;Sharjah;Silver;Store;18/08/2025
727;25;FEMALE;Dubai;Gold;Store;21/03/2022
728;20;MALE;Abu Dhabi;Gold;Mobileapp;19/08/2021
729;35;FEMALE;Abu Dhabi;Gold;Store;20/08/2025
730;18;MALE;Dubai;Gold;Website;17/09/2022
731;30;MALE;Dubai;Silver;Website;08/10/2023
732;60;MALE;Abu Dhabi;Silver;Amazon.Ae;08/06/2023
733;40;FEMALE;Dubai;Gold;Mobileapp;25/12/2021
734;35;FEMALE;Dubai;Silver;Store;07/11/2024
735;25;MALE;Abu Dhabi;Silver;Mobileapp;16/03/2025
736;35;MALE;Dubai;Silver;Noon;13/02/2021
737;30;FEMALE;Dubai;Silver;Website;20/10/2024
738;25;MALE;Dubai;Gold;Noon;27/05/2023
739;20;MALE;Dubai;Gold;Website;04/07/2025
740;45;FEMALE;Abu Dhabi;Platinum;Website;09/02/2024
741;25;FEMALE;Abu Dhabi;Silver;Store;11/08/2021
742;20;MALE;Abu Dhabi;Silver;Website;10/11/2024
743;25;MALE;Abu Dhabi;Gold;Store;21/06/2023
744;25;FEMALE;Dubai;Silver;Store;12/07/2024
745;40;MALE;Dubai;Silver;Store;28/09/2021
746;35;MALE;Dubai;Platinum;Store;31/07/2021
747;40;FEMALE;Dubai;Gold;Store;28/02/2025
748;18;FEMALE;Sharjah;Platinum;Website;30/08/2024
749;25;MALE;Sharjah;Silver;Store;11/11/2024
750;30;FEMALE;Dubai;Silver;Noon;04/09/2021
751;18;FEMALE;Dubai;Gold;Store;06/08/2023
752;25;MALE;Dubai;Silver;Store;10/05/2025
753;40;FEMALE;Dubai;Gold;Store;01/04/2023
754;20;MALE;Dubai;Silver;Store;05/10/2024
755;30;MALE;Abu Dhabi;Gold;Store;13/03/2021
756;20;FEMALE;Sharjah;Gold;Website;12/08/2024
757;18;MALE;Abu Dhabi;Silver;Mobileapp;21/05/2024
758;20;MALE;Dubai;Silver;Store;22/10/2021
759;55;MALE;Dubai;Gold;Store;20/06/2021
760;40;MALE;Abu Dhabi;Gold;Store;03/09/2021
761;55;FEMALE;Sharjah;Silver;Mobileapp;10/03/2024
762;30;FEMALE;Sharjah;Gold;Mobileapp;28/06/2025
763;20;FEMALE;Sharjah;Silver;Store;09/09/2022
764;30;MALE;Abu Dhabi;Silver;Store;28/08/2021
765;30;MALE;Abu Dhabi;Silver;Noon;07/11/2021
766;40;MALE;Dubai;Platinum;Store;10/12/2024
767;18;MALE;Abu Dhabi;Silver;Website;02/02/2022
768;30;MALE;Dubai;Silver;Store;12/07/2023
769;20;FEMALE;Dubai;Gold;Website;03/03/2023
770;25;FEMALE;Abu Dhabi;Silver;Noon;22/01/2021
771;35;FEMALE;Dubai;Silver;Noon;07/01/2024
772;30;MALE;Dubai;Silver;Mobileapp;24/03/2023
773;25;FEMALE;Dubai;Gold;Store;23/06/2023
774;25;MALE;Dubai;Silver;Website;07/02/2025
775;30;MALE;Dubai;Gold;Store;27/09/2025
776;40;FEMALE;Dubai;Gold;Noon;12/04/2023
777;45;FEMALE;Dubai;Gold;Mobileapp;08/10/2024
778;55;MALE;Dubai;Gold;Store;26/10/2024
779;40;MALE;Sharjah;Silver;Store;11/11/2023
780;25;MALE;Dubai;Silver;Website;22/05/2022
781;35;FEMALE;Dubai;Gold;Noon;09/06/2021
782;25;MALE;Abu Dhabi;Platinum;Website;14/01/2023
783;25;FEMALE;Sharjah;Silver;Store;16/10/2024
784;40;MALE;Abu Dhabi;Silver;Store;24/03/2023
785;18;MALE;Dubai;Silver;Store;29/04/2025
786;50;MALE;Abu Dhabi;Silver;Amazon.Ae;13/08/2024
787;30;MALE;Abu Dhabi;Silver;Noon;07/10/2024
788;35;MALE;Abu Dhabi;Silver;Amazon.Ae;29/06/2021
789;35;FEMALE;Abu Dhabi;Silver;Mobileapp;04/02/2025
790;45;FEMALE;Sharjah;Silver;Website;19/11/2024
791;35;FEMALE;Sharjah;Silver;Website;25/06/2025
792;35;FEMALE;Abu Dhabi;Gold;Website;09/07/2025
793;18;FEMALE;Dubai;Gold;Mobileapp;01/08/2021
794;30;FEMALE;Abu Dhabi;Platinum;Store;14/06/2022
795;20;FEMALE;Sharjah;Silver;Website;19/11/2024
796;35;MALE;Dubai;Silver;Store;27/01/2021
797;30;MALE;Sharjah;Platinum;Store;28/07/2023
798;35;MALE;Dubai;Gold;Mobileapp;20/05/2023
799;18;MALE;Dubai;Silver;Amazon.Ae;12/01/2025
800;18;MALE;Sharjah;Silver;Website;14/03/2022
801;35;FEMALE;Dubai;Silver;Store;12/10/2021
802;18;MALE;Dubai;Silver;Amazon.Ae;23/10/2022
803;18;MALE;Dubai;Silver;Mobileapp;11/10/2022
804;18;MALE;Dubai;Platinum;Store;08/07/2021
805;55;MALE;Dubai;Silver;Website;22/09/2025
806;35;MALE;Dubai;Gold;Store;07/05/2024
807;25;MALE;Dubai;Gold;Website;31/01/2024
808;25;MALE;Sharjah;Gold;Amazon.Ae;24/04/2022
809;25;MALE;Sharjah;Gold;Store;26/08/2022
810;40;FEMALE;Dubai;Platinum;Store;12/10/2023
811;35;FEMALE;Abu Dhabi;Silver;Store;01/06/2024
812;20;MALE;Dubai;Platinum;Store;01/06/2022
813;20;MALE;Dubai;Gold;Store;31/03/2025
814;18;MALE;Dubai;Silver;Store;04/01/2025
815;35;FEMALE;Sharjah;Gold;Store;21/03/2025
816;40;MALE;Sharjah;Gold;Store;05/07/2023
817;25;MALE;Dubai;Platinum;Store;18/08/2021
818;18;FEMALE;Dubai;Silver;Store;19/05/2023
819;18;MALE;Dubai;Silver;Website;12/02/2024
820;55;MALE;Abu Dhabi;Silver;Website;20/03/2025
821;25;MALE;Abu Dhabi;Silver;Store;22/04/2024
822;40;FEMALE;Dubai;Silver;Website;15/10/2025
823;35;FEMALE;Abu Dhabi;Silver;Noon;29/01/2023
824;25;FEMALE;Dubai;Gold;Amazon.Ae;03/02/2021
825;20;MALE;Sharjah;Silver;Store;23/10/2021
826;20;MALE;Abu Dhabi;Silver;Mobileapp;29/03/2022
827;35;FEMALE;Dubai;Silver;Store;28/09/2025
828;40;FEMALE;Abu Dhabi;Silver;Store;09/03/2025
829;35;MALE;Sharjah;Silver;Store;30/11/2024
830;30;FEMALE;Dubai;Silver;Store;25/02/2024
831;18;MALE;Dubai;Silver;Website;22/05/2021
832;55;MALE;Sharjah;Silver;Website;10/10/2022
833;40;FEMALE;Dubai;Silver;Mobileapp;08/05/2021
834;25;MALE;Dubai;Silver;Store;15/04/2023
835;55;FEMALE;Dubai;Silver;Store;06/09/2025
836;35;MALE;Sharjah;Silver;Store;14/07/2023
837;30;MALE;Abu Dhabi;Silver;Store;31/12/2022
838;35;FEMALE;Sharjah;Gold;Noon;08/07/2025
839;40;FEMALE;Abu Dhabi;Gold;Mobileapp;05/10/2024
840;35;MALE;Dubai;Silver;Noon;28/03/2025
841;20;MALE;Abu Dhabi;Silver;Website;08/04/2022
842;25;FEMALE;Abu Dhabi;Gold;Store;21/06/2024
843;50;MALE;Dubai;Silver;Store;18/07/2022
844;20;FEMALE;Dubai;Gold;Website;24/04/2024
845;25;FEMALE;Dubai;Platinum;Store;10/06/2024
846;25;MALE;Abu Dhabi;Gold;Mobileapp;29/05/2022
847;25;MALE;Sharjah;Gold;Website;01/01/2021
848;35;MALE;Abu Dhabi;Gold;Store;16/06/2024
849;50;FEMALE;Sharjah;Gold;Mobileapp;15/12/2023
850;20;MALE;Dubai;Gold;Amazon.Ae;27/02/2025
851;20;MALE;Sharjah;Gold;Store;22/10/2025
852;20;MALE;Sharjah;Gold;Website;28/06/2025
853;45;FEMALE;Dubai;Silver;Store;12/12/2024
854;35;MALE;Sharjah;Silver;Website;11/01/2025
855;25;MALE;Dubai;Gold;Store;04/12/2021
856;40;FEMALE;Sharjah;Silver;Store;27/06/2023
857;45;FEMALE;Sharjah;Gold;Website;29/03/2023
858;40;FEMALE;Abu Dhabi;Platinum;Store;24/07/2024
859;50;MALE;Abu Dhabi;Gold;Mobileapp;31/10/2023
860;25;MALE;Dubai;Platinum;Amazon.Ae;26/09/2024
861;40;FEMALE;Abu Dhabi;Gold;Store;02/02/2024
862;30;MALE;Dubai;Silver;Mobileapp;11/12/2021
863;40;FEMALE;Abu Dhabi;Gold;Website;25/10/2024
864;35;FEMALE;Abu Dhabi;Silver;Store;04/09/2023
865;40;MALE;Sharjah;Silver;Website;02/06/2023
866;35;FEMALE;Dubai;Silver;Website;17/07/2021
867;20;FEMALE;Sharjah;Silver;Website;04/11/2023
868;30;MALE;Sharjah;Silver;Amazon.Ae;31/08/2025
869;60;MALE;Abu Dhabi;Silver;Website;22/05/2023
870;50;MALE;Dubai;Gold;Noon;23/09/2024
871;18;MALE;Dubai;Gold;Website;26/06/2022
872;20;MALE;Dubai;Silver;Store;02/04/2022
873;20;FEMALE;Abu Dhabi;Silver;Website;30/03/2025
874;35;FEMALE;Abu Dhabi;Gold;Store;20/01/2023
875;40;MALE;Sharjah;Gold;Website;30/12/2024
876;20;MALE;Dubai;Platinum;Website;01/01/2022
877;30;FEMALE;Dubai;Silver;Website;05/02/2022
878;40;MALE;Abu Dhabi;Gold;Store;28/07/2022
879;35;FEMALE;Sharjah;Silver;Website;27/04/2022
880;30;MALE;Sharjah;Gold;Store;20/04/2021
881;30;MALE;Sharjah;Silver;Website;16/10/2023
882;30;MALE;Dubai;Silver;Mobileapp;10/02/2022
883;25;FEMALE;Abu Dhabi;Silver;Noon;05/11/2021
884;30;MALE;Sharjah;Silver;Store;09/06/2021
885;35;FEMALE;Dubai;Silver;Website;24/04/2023
886;45;MALE;Dubai;Gold;Website;24/02/2021
887;35;MALE;Dubai;Gold;Amazon.Ae;31/01/2023
888;40;MALE;Dubai;Silver;Website;13/09/2021
889;20;FEMALE;Abu Dhabi;Silver;Store;18/06/2022
890;30;FEMALE;Dubai;Silver;Store;26/02/2022
891;18;MALE;Dubai;Platinum;Website;04/08/2023
892;20;MALE;Dubai;Silver;Mobileapp;27/06/2025
893;35;MALE;Abu Dhabi;Silver;Amazon.Ae;20/08/2023
894;60;MALE;Dubai;Silver;Store;24/03/2023
895;18;MALE;Abu Dhabi;Gold;Noon;06/06/2023
896;25;FEMALE;Dubai;Silver;Store;21/09/2021
897;40;FEMALE;Dubai;Silver;Noon;18/01/2023
898;20;MALE;Dubai;Gold;Amazon.Ae;13/04/2023
899;30;MALE;Dubai;Gold;Website;21/08/2021
900;35;FEMALE;Dubai;Gold;Mobileapp;11/11/2022
901;35;FEMALE;Dubai;Silver;Store;21/08/2021
902;20;MALE;Sharjah;Silver;Store;21/03/2025
903;25;MALE;Abu Dhabi;Platinum;Store;05/12/2023
904;40;MALE;Dubai;Gold;Store;12/07/2022
905;30;MALE;Dubai;Silver;Website;27/08/2025
906;18;MALE;Sharjah;Silver;Store;02/07/2023
907;40;MALE;Abu Dhabi;Silver;Amazon.Ae;12/11/2022
908;18;FEMALE;Dubai;Silver;Store;30/12/2024
909;35;MALE;Abu Dhabi;Gold;Website;01/12/2021
910;20;MALE;Abu Dhabi;Platinum;Website;08/02/2022
911;55;MALE;Abu Dhabi;Silver;Store;02/04/2024
912;25;FEMALE;Dubai;Silver;Store;13/09/2021
